ID,Date,Localisation à Montréal,Secteur d'activité de l'entreprise,Nombre d'employés de l'entreprise au 1er mars 2020,Sujet de la demande: Soutien financier,Sujet de la demande: Maintien des opérations,Sujet de la demande: Fiscalité (taxes et impôts),Sujet de la demande: Ressources humaines,Sujet de la demande: Réglementation,Sujet de la demande: Marketing,Sujet de la demande: Santé et sécurité,Source de la demande,Arrondissement ou ville liée
1557,2020-03-31,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1558,2020-03-31,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1559,2020-03-31,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1560,2020-03-31,Oui,Industrie de l’information et culturelle,5 à 24 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
1561,2020-03-31,Oui,Construction,5 à 24 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Montréal-Nord
1562,2020-03-31,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1563,2020-03-31,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Ahuntsic–Cartierville
1564,2020-03-31,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
1565,2020-03-31,Oui,Restauration et bar,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
1566,2020-03-31,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1567,2020-03-31,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Hors Montréal
1568,2020-03-31,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Westmount
1569,2020-03-31,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1570,2020-03-31,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1571,2020-03-31,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Pointe-Claire
1572,2020-03-31,Oui,Transport et entreposage,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Hampstead
1573,2020-03-31,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Sud-Ouest
1574,2020-03-31,Oui,Restauration et bar,25 à 99 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1575,2020-03-31,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1576,2020-03-31,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1577,2020-04-01,Non,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",25 à 99 employés,Soutien financier,,,,,,Santé et sécurité,Formulaire,Hors Montréal
1578,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1579,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
1580,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
1581,2020-04-01,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Westmount
1582,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1583,2020-04-01,Oui,Autres,25 à 99 employés,,,,,,,Santé et sécurité,Formulaire,Westmount
1584,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1585,2020-04-01,Oui,Services d’hébergement,25 à 99 employés,,,,,Réglementation,,,Formulaire,Le Plateau-Mont-Royal
1586,2020-04-01,Oui,Services d’hébergement,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1587,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Outremont
1588,2020-04-01,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",5 à 24 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,,,,Formulaire,Le Plateau-Mont-Royal
1589,2020-04-01,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1590,2020-04-02,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,Marketing,,Formulaire,Saint-Laurent
1591,2020-04-02,Non,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Hors Montréal
1592,2020-04-02,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1593,2020-04-02,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1594,2020-04-02,Oui,Industrie de l’information et culturelle,5 à 24 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,,Formulaire,Ville-Marie
1595,2020-04-02,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1596,2020-04-02,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1597,2020-04-02,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,Santé et sécurité,Formulaire,Villeray–Saint-Michel–Parc-Extension
1598,2020-04-02,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1599,2020-04-02,Oui,Commerce de détail,1 à 4 employés,,Maintien des opérations,,,,,,Formulaire,Montréal-Est
1600,2020-04-02,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1601,2020-04-02,Non,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Hors Montréal
1602,2020-04-02,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Westmount
1603,2020-04-02,Oui,Autres,5 à 24 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),,,,,Formulaire,Le Plateau-Mont-Royal
1604,2020-04-02,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
1605,2020-04-02,Oui,Autres,5 à 24 employés,Soutien financier,,,,,Marketing,,Formulaire,Le Sud-Ouest
1606,2020-04-03,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1607,2020-04-03,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1608,2020-04-03,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1609,2020-04-03,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Montréal-Nord
1610,2020-04-03,Oui,Construction,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Rivière-des-Prairies–Pointe-aux-Trembles
1611,2020-04-03,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
1612,2020-04-03,Oui,Autres,5 à 24 employés,,,,,Réglementation,,,Formulaire,Ville-Marie
1613,2020-04-03,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Verdun
1614,2020-04-03,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1615,2020-04-03,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,Marketing,,Formulaire,Le Plateau-Mont-Royal
1616,2020-04-03,Oui,Services d’hébergement,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1617,2020-04-03,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Verdun
1618,2020-04-03,Oui,Construction,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1619,2020-04-03,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1620,2020-04-03,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1621,2020-04-03,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1622,2020-04-03,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,Fiscalité (taxes et impôts),,,,,Formulaire,Rosemont–La Petite-Patrie
1623,2020-04-03,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Saint-Léonard
1624,2020-04-03,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1625,2020-04-03,Oui,Restauration et bar,25 à 99 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
1626,2020-04-04,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
1627,2020-04-04,Oui,Autres,1 à 4 employés,Soutien financier,Maintien des opérations,,,Réglementation,,Santé et sécurité,Formulaire,LaSalle
1628,2020-04-04,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1629,2020-04-04,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Plateau-Mont-Royal
1630,2020-04-04,Oui,Restauration et bar,5 à 24 employés,Soutien financier,Maintien des opérations,,,,Marketing,,Formulaire,Ville-Marie
1631,2020-04-04,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1632,2020-04-05,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
1633,2020-04-05,Oui,Fabrication,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Saint-Laurent
1634,2020-04-05,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1635,2020-04-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1636,2020-04-05,Oui,Fabrication,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1637,2020-04-05,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1638,2020-04-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Montréal-Est
1639,2020-04-05,Oui,Industrie de l’information et culturelle,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rivière-des-Prairies–Pointe-aux-Trembles
1640,2020-04-05,Oui,Autres,1 à 4 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,Marketing,Santé et sécurité,Formulaire,Hors Montréal
1641,2020-04-05,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,Marketing,,Formulaire,Montréal-Est
1642,2020-04-05,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1643,2020-04-05,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1644,2020-04-05,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,Marketing,,Formulaire,Ville-Marie
1645,2020-04-06,Oui,Autres,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Verdun
1646,2020-04-06,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1647,2020-04-06,Oui,Industrie de l’information et culturelle,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Rosemont–La Petite-Patrie
1648,2020-04-06,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1649,2020-04-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rivière-des-Prairies–Pointe-aux-Trembles
1650,2020-04-06,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Saint-Léonard
1651,2020-04-06,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Ahuntsic–Cartierville
1652,2020-04-06,Oui,"Arts, spectacles et loisirs",100 à 499 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1653,2020-04-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1654,2020-04-06,Oui,Autres,25 à 99 employés,Soutien financier,,,,,,,Formulaire,Verdun
1655,2020-04-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1656,2020-04-06,Oui,Industrie de l’information et culturelle,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Le Sud-Ouest
1657,2020-04-02,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1658,2020-04-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,Marketing,,Formulaire,Ville-Marie
1659,2020-04-06,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1660,2020-04-06,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1661,2020-04-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Verdun
1662,2020-04-06,Oui,"Arts, spectacles et loisirs",100 à 499 employés,,Maintien des opérations,,,,,,Formulaire,Ahuntsic–Cartierville
1663,2020-04-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,Marketing,,Formulaire,Saint-Laurent
1664,2020-04-06,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Rosemont–La Petite-Patrie
1665,2020-04-06,Oui,Autres,1 à 4 employés,Soutien financier,Maintien des opérations,Fiscalité (taxes et impôts),Ressources humaines,Réglementation,Marketing,Santé et sécurité,Formulaire,Montréal-Nord
1666,2020-04-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
1667,2020-04-06,Oui,Industrie de l’information et culturelle,5 à 24 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1668,2020-04-06,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1669,2020-04-06,Oui,"Arts, spectacles et loisirs",1 à 4 employés,Soutien financier,Maintien des opérations,,,,,,Formulaire,Ville-Marie
1670,2020-04-06,Non,Autres,1 à 4 employés,Soutien financier,,,,Réglementation,,,Formulaire,Hors Montréal
1671,2020-04-06,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Villeray–Saint-Michel–Parc-Extension
1672,2020-04-06,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,,,Marketing,,Formulaire,Le Plateau-Mont-Royal
1673,2020-04-06,Oui,Autres,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Côte-des-Neiges–Notre-Dame-de-Grâce
1674,2020-04-06,Oui,Restauration et bar,5 à 24 employés,Soutien financier,,Fiscalité (taxes et impôts),,,Marketing,,Formulaire,Rosemont–La Petite-Patrie
1675,2020-04-06,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Mercier–Hochelaga-Maisonneuve
1676,2020-04-06,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Beaconsfield
1677,2020-04-07,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Formulaire,Rosemont–La Petite-Patrie
1678,2020-04-07,Oui,Commerce de détail,5 à 24 employés,Soutien financier,,,Ressources humaines,,Marketing,,Formulaire,Rosemont–La Petite-Patrie
1679,2020-04-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,Marketing,,Formulaire,Le Plateau-Mont-Royal
1680,2020-04-07,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Formulaire,Ville-Marie
1681,2020-04-07,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,,,,,,,Formulaire,Le Plateau-Mont-Royal
1682,2020-04-07,Oui,Commerce de détail,1 à 4 employés,,Maintien des opérations,,,,,Santé et sécurité,Formulaire,Saint-Laurent
1683,2020-04-07,Oui,Autres,5 à 24 employés,,,,,,,,Formulaire,Le Sud-Ouest
1684,2020-04-07,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Formulaire,Verdun
1685,2020-04-07,Oui,"Arts, spectacles et loisirs",5 à 24 employés,Soutien financier,Maintien des opérations,,Ressources humaines,,,Santé et sécurité,Formulaire,Ville-Marie
1686,2020-04-07,Oui,Autres,1 à 4 employés,,,,,,Marketing,,Formulaire,Le Sud-Ouest
1687,2020-03-27,Oui,Restauration et bar,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Montréal-Nord
1688,2020-03-27,Oui,Restauration et bar,25 à 99 employés,Soutien financier,,,Ressources humaines,,,,Téléphone,Rosemont–La Petite-Patrie
1689,2020-03-27,Oui,Commerce de détail,1 à 4 employés,Soutien financier,,,,,,,Téléphone,Villeray–Saint-Michel–Parc-Extension
1690,2020-03-30,Localisation inconnue,Commerce de détail,Taille inconnue,,,,,Réglementation,,,Téléphone,Inconnu(e)
1691,2020-03-30,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Côte-des-Neiges–Notre-Dame-de-Grâce
1692,2020-03-30,Oui,Autres,5 à 24 employés,Soutien financier,,,,,,,Téléphone,Rosemont–La Petite-Patrie
1693,2020-03-30,Oui,Industrie de l’information et culturelle,Taille inconnue,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
1694,2020-03-30,Oui,"Services divers (ex. : garage, salon de coiffure et esthétique, buanderie, salon funéraire)",1 à 4 employés,Soutien financier,,,,,,,Téléphone,Le Plateau-Mont-Royal
